filename,path_1km,path_25m,model_b_max_prob,model_b_passed,model_a_max_prob,model_a_positive_pixels,model_a_min_positive_pixels,final_positive,label_1km_positive,label_25m_positive,status
patch_21777_ignition_WWF035_20200925.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21777_ignition_WWF035_20200925.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21777_ignition_WWF035_20200925.npz,0.99828029,1,0.95385796,1,1,1,True,True,completed
patch_21784_ignition_EWF014_20201101.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21784_ignition_EWF014_20201101.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21784_ignition_EWF014_20201101.npz,0.99989963,1,0.96618640,1,1,1,True,True,completed
patch_21858_ignition_CWF133_20200826.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21858_ignition_CWF133_20200826.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21858_ignition_CWF133_20200826.npz,0.99948502,1,0.94661111,1,1,1,True,True,completed
patch_21868_ignition_EWF048_20200910.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21868_ignition_EWF048_20200910.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21868_ignition_EWF048_20200910.npz,0.98020279,1,0.93317407,1,1,1,True,True,completed
patch_21911_ignition_CWF214_20201127.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21911_ignition_CWF214_20201127.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21911_ignition_CWF214_20201127.npz,0.99999046,1,0.97708464,1,1,1,True,True,completed
patch_21947_ignition_RWF044_20200824.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21947_ignition_RWF044_20200824.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21947_ignition_RWF044_20200824.npz,0.97337204,1,0.87907183,1,1,1,True,True,completed
patch_21952_ignition_CWF211_20201115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21952_ignition_CWF211_20201115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21952_ignition_CWF211_20201115.npz,0.93734157,1,0.89511728,1,1,1,True,True,completed
patch_22031_ignition_CWF132_20200825.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_22031_ignition_CWF132_20200825.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_22031_ignition_CWF132_20200825.npz,0.95463550,1,0.83129543,1,1,1,True,True,completed
patch_44456_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44456_no_ignition_nan_20200115.npz,,0.00086537,0,,,1,0,False,,blocked_by_model_b
patch_44457_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44457_no_ignition_nan_20200115.npz,,0.00375203,0,,,1,0,False,,blocked_by_model_b
patch_44458_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44458_no_ignition_nan_20200115.npz,,0.02815279,0,,,1,0,False,,blocked_by_model_b
patch_44459_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44459_no_ignition_nan_20200115.npz,,0.00000778,0,,,1,0,False,,blocked_by_model_b
patch_44460_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44460_no_ignition_nan_20200115.npz,,0.13580631,0,,,1,0,False,,blocked_by_model_b
patch_44461_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44461_no_ignition_nan_20200115.npz,,0.00071849,0,,,1,0,False,,blocked_by_model_b
patch_44462_no_ignition_nan_20200215.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44462_no_ignition_nan_20200215.npz,,0.00001643,0,,,1,0,False,,blocked_by_model_b
patch_44463_no_ignition_nan_20200215.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44463_no_ignition_nan_20200215.npz,,0.04356951,0,,,1,0,False,,blocked_by_model_b
patch_44464_no_ignition_nan_20200315.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44464_no_ignition_nan_20200315.npz,,0.00145738,0,,,1,0,False,,blocked_by_model_b
patch_44465_no_ignition_nan_20200315.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44465_no_ignition_nan_20200315.npz,,0.00018345,0,,,1,0,False,,blocked_by_model_b
patch_44466_no_ignition_nan_20200315.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44466_no_ignition_nan_20200315.npz,,0.00000037,0,,,1,0,False,,blocked_by_model_b
patch_44467_no_ignition_nan_20200315.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44467_no_ignition_nan_20200315.npz,,0.04423745,0,,,1,0,False,,blocked_by_model_b
patch_44468_no_ignition_nan_20200315.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44468_no_ignition_nan_20200315.npz,,0.29638487,0,,,1,0,False,,blocked_by_model_b
patch_44469_no_ignition_nan_20200315.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44469_no_ignition_nan_20200315.npz,,0.00000241,0,,,1,0,False,,blocked_by_model_b
patch_44470_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44470_no_ignition_nan_20200415.npz,,0.00000213,0,,,1,0,False,,blocked_by_model_b
patch_44471_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44471_no_ignition_nan_20200415.npz,,0.00326484,0,,,1,0,False,,blocked_by_model_b
patch_44472_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44472_no_ignition_nan_20200415.npz,,0.00000528,0,,,1,0,False,,blocked_by_model_b
patch_44473_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44473_no_ignition_nan_20200415.npz,,0.17006944,0,,,1,0,False,,blocked_by_model_b
patch_44474_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44474_no_ignition_nan_20200415.npz,,0.14660987,0,,,1,0,False,,blocked_by_model_b
patch_44475_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44475_no_ignition_nan_20200415.npz,,0.00000198,0,,,1,0,False,,blocked_by_model_b
patch_44476_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44476_no_ignition_nan_20200415.npz,,0.00153660,0,,,1,0,False,,blocked_by_model_b
patch_44477_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44477_no_ignition_nan_20200415.npz,,0.00000033,0,,,1,0,False,,blocked_by_model_b
patch_44478_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44478_no_ignition_nan_20200415.npz,,0.26504812,0,,,1,0,False,,blocked_by_model_b
patch_44479_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44479_no_ignition_nan_20200415.npz,,0.09884572,0,,,1,0,False,,blocked_by_model_b
patch_44480_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44480_no_ignition_nan_20200415.npz,,0.00961966,0,,,1,0,False,,blocked_by_model_b
patch_44481_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44481_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44481_no_ignition_nan_20200415.npz,0.65795350,1,0.52972096,1,1,1,False,False,completed
patch_44482_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44482_no_ignition_nan_20200415.npz,,0.00000359,0,,,1,0,False,,blocked_by_model_b
patch_44483_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44483_no_ignition_nan_20200415.npz,,0.08273137,0,,,1,0,False,,blocked_by_model_b
patch_44484_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44484_no_ignition_nan_20200415.npz,,0.00002860,0,,,1,0,False,,blocked_by_model_b
patch_44485_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44485_no_ignition_nan_20200415.npz,,0.01281169,0,,,1,0,False,,blocked_by_model_b
patch_44486_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44486_no_ignition_nan_20200415.npz,,0.00000053,0,,,1,0,False,,blocked_by_model_b
patch_44487_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44487_no_ignition_nan_20200415.npz,,0.02159071,0,,,1,0,False,,blocked_by_model_b
patch_44488_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44488_no_ignition_nan_20200415.npz,,0.00000510,0,,,1,0,False,,blocked_by_model_b
patch_44489_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44489_no_ignition_nan_20200415.npz,,0.11573672,0,,,1,0,False,,blocked_by_model_b
patch_44490_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44490_no_ignition_nan_20200415.npz,,0.00003884,0,,,1,0,False,,blocked_by_model_b
patch_44491_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44491_no_ignition_nan_20200415.npz,,0.00000198,0,,,1,0,False,,blocked_by_model_b
patch_44492_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44492_no_ignition_nan_20200415.npz,,0.00072284,0,,,1,0,False,,blocked_by_model_b
patch_44493_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44493_no_ignition_nan_20200415.npz,,0.00000214,0,,,1,0,False,,blocked_by_model_b
patch_44494_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44494_no_ignition_nan_20200415.npz,,0.00047163,0,,,1,0,False,,blocked_by_model_b
patch_44495_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44495_no_ignition_nan_20200415.npz,,0.00119544,0,,,1,0,False,,blocked_by_model_b
patch_44496_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44496_no_ignition_nan_20200415.npz,,0.00000851,0,,,1,0,False,,blocked_by_model_b
patch_44497_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44497_no_ignition_nan_20200415.npz,,0.07641002,0,,,1,0,False,,blocked_by_model_b
patch_44498_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44498_no_ignition_nan_20200415.npz,,0.00001017,0,,,1,0,False,,blocked_by_model_b
patch_44499_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44499_no_ignition_nan_20200415.npz,,0.00001517,0,,,1,0,False,,blocked_by_model_b
patch_44500_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44500_no_ignition_nan_20200415.npz,,0.00702952,0,,,1,0,False,,blocked_by_model_b
patch_44501_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44501_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44501_no_ignition_nan_20200415.npz,0.31379095,1,0.53704941,1,1,1,False,False,completed
patch_44502_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44502_no_ignition_nan_20200415.npz,,0.02499778,0,,,1,0,False,,blocked_by_model_b
patch_44503_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44503_no_ignition_nan_20200415.npz,,0.00000651,0,,,1,0,False,,blocked_by_model_b
patch_44504_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44504_no_ignition_nan_20200415.npz,,0.00000762,0,,,1,0,False,,blocked_by_model_b
patch_44505_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44505_no_ignition_nan_20200415.npz,,0.00000035,0,,,1,0,False,,blocked_by_model_b
patch_44506_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44506_no_ignition_nan_20200415.npz,,0.00038331,0,,,1,0,False,,blocked_by_model_b
patch_44507_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44507_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44507_no_ignition_nan_20200415.npz,0.44936883,1,0.62206411,1,1,1,False,False,completed
patch_44508_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44508_no_ignition_nan_20200415.npz,,0.00000096,0,,,1,0,False,,blocked_by_model_b
patch_44509_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44509_no_ignition_nan_20200415.npz,,0.00000481,0,,,1,0,False,,blocked_by_model_b
patch_44510_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44510_no_ignition_nan_20200415.npz,,0.08387125,0,,,1,0,False,,blocked_by_model_b
patch_44511_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44511_no_ignition_nan_20200415.npz,,0.01679144,0,,,1,0,False,,blocked_by_model_b
patch_44512_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44512_no_ignition_nan_20200415.npz,,0.00028757,0,,,1,0,False,,blocked_by_model_b
patch_44513_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44513_no_ignition_nan_20200415.npz,,0.00000728,0,,,1,0,False,,blocked_by_model_b
patch_44514_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44514_no_ignition_nan_20200415.npz,,0.00000200,0,,,1,0,False,,blocked_by_model_b
patch_44515_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44515_no_ignition_nan_20200415.npz,,0.09438459,0,,,1,0,False,,blocked_by_model_b
patch_44516_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44516_no_ignition_nan_20200415.npz,,0.06646071,0,,,1,0,False,,blocked_by_model_b
patch_44517_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44517_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44517_no_ignition_nan_20200415.npz,0.53495687,1,0.52444023,1,1,1,False,False,completed
patch_44518_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44518_no_ignition_nan_20200415.npz,,0.00300151,0,,,1,0,False,,blocked_by_model_b
patch_44519_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44519_no_ignition_nan_20200415.npz,,0.00000761,0,,,1,0,False,,blocked_by_model_b
patch_44520_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44520_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44520_no_ignition_nan_20200415.npz,0.40344059,1,0.47116390,0,1,0,False,False,completed
patch_44521_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44521_no_ignition_nan_20200415.npz,,0.00000915,0,,,1,0,False,,blocked_by_model_b
patch_44522_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44522_no_ignition_nan_20200415.npz,,0.04089105,0,,,1,0,False,,blocked_by_model_b
patch_44523_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44523_no_ignition_nan_20200415.npz,,0.00001119,0,,,1,0,False,,blocked_by_model_b
patch_44524_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44524_no_ignition_nan_20200515.npz,,0.00001320,0,,,1,0,False,,blocked_by_model_b
patch_44525_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44525_no_ignition_nan_20200515.npz,,0.00000529,0,,,1,0,False,,blocked_by_model_b
patch_44526_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44526_no_ignition_nan_20200515.npz,,0.03155643,0,,,1,0,False,,blocked_by_model_b
patch_44527_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44527_no_ignition_nan_20200515.npz,,0.00000321,0,,,1,0,False,,blocked_by_model_b
patch_44528_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44528_no_ignition_nan_20200515.npz,,0.05630170,0,,,1,0,False,,blocked_by_model_b
patch_44529_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44529_no_ignition_nan_20200515.npz,,0.08893740,0,,,1,0,False,,blocked_by_model_b
patch_44530_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44530_no_ignition_nan_20200515.npz,,0.00014164,0,,,1,0,False,,blocked_by_model_b
patch_44531_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44531_no_ignition_nan_20200515.npz,,0.11604732,0,,,1,0,False,,blocked_by_model_b
patch_44532_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44532_no_ignition_nan_20200515.npz,,0.17503448,0,,,1,0,False,,blocked_by_model_b
patch_44533_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44533_no_ignition_nan_20200515.npz,,0.07720263,0,,,1,0,False,,blocked_by_model_b
patch_44534_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44534_no_ignition_nan_20200515.npz,,0.00008543,0,,,1,0,False,,blocked_by_model_b
patch_44535_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44535_no_ignition_nan_20200515.npz,,0.00001077,0,,,1,0,False,,blocked_by_model_b
patch_44536_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44536_no_ignition_nan_20200515.npz,,0.00000489,0,,,1,0,False,,blocked_by_model_b
patch_44537_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44537_no_ignition_nan_20200515.npz,,0.00007492,0,,,1,0,False,,blocked_by_model_b
patch_44538_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44538_no_ignition_nan_20200515.npz,,0.14154428,0,,,1,0,False,,blocked_by_model_b
patch_44539_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44539_no_ignition_nan_20200515.npz,,0.03910168,0,,,1,0,False,,blocked_by_model_b
patch_44540_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44540_no_ignition_nan_20200515.npz,,0.00000082,0,,,1,0,False,,blocked_by_model_b
patch_44541_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44541_no_ignition_nan_20200515.npz,,0.00002882,0,,,1,0,False,,blocked_by_model_b
patch_44542_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44542_no_ignition_nan_20200515.npz,,0.00015593,0,,,1,0,False,,blocked_by_model_b
patch_44543_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44543_no_ignition_nan_20200515.npz,,0.00005022,0,,,1,0,False,,blocked_by_model_b
patch_44544_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44544_no_ignition_nan_20200515.npz,,0.13604017,0,,,1,0,False,,blocked_by_model_b
patch_44545_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44545_no_ignition_nan_20200515.npz,,0.00762441,0,,,1,0,False,,blocked_by_model_b
patch_44546_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44546_no_ignition_nan_20200515.npz,,0.00544671,0,,,1,0,False,,blocked_by_model_b
patch_44547_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44547_no_ignition_nan_20200515.npz,,0.00022097,0,,,1,0,False,,blocked_by_model_b
patch_44548_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44548_no_ignition_nan_20200515.npz,,0.00001574,0,,,1,0,False,,blocked_by_model_b
patch_44549_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44549_no_ignition_nan_20200515.npz,,0.00820877,0,,,1,0,False,,blocked_by_model_b
patch_44550_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44550_no_ignition_nan_20200515.npz,,0.00000342,0,,,1,0,False,,blocked_by_model_b
patch_44551_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44551_no_ignition_nan_20200515.npz,,0.00000702,0,,,1,0,False,,blocked_by_model_b
patch_44552_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44552_no_ignition_nan_20200515.npz,,0.01440569,0,,,1,0,False,,blocked_by_model_b
patch_44553_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44553_no_ignition_nan_20200515.npz,,0.04241288,0,,,1,0,False,,blocked_by_model_b
patch_44554_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44554_no_ignition_nan_20200515.npz,,0.00000114,0,,,1,0,False,,blocked_by_model_b
patch_44555_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44555_no_ignition_nan_20200515.npz,,0.03017152,0,,,1,0,False,,blocked_by_model_b
patch_44556_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44556_no_ignition_nan_20200515.npz,,0.00000135,0,,,1,0,False,,blocked_by_model_b
patch_44557_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44557_no_ignition_nan_20200515.npz,,0.00015595,0,,,1,0,False,,blocked_by_model_b
patch_44558_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44558_no_ignition_nan_20200515.npz,,0.02909223,0,,,1,0,False,,blocked_by_model_b
patch_44559_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44559_no_ignition_nan_20200515.npz,,0.00000244,0,,,1,0,False,,blocked_by_model_b
patch_44560_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44560_no_ignition_nan_20200515.npz,,0.02138516,0,,,1,0,False,,blocked_by_model_b
patch_44561_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44561_no_ignition_nan_20200515.npz,,0.00003254,0,,,1,0,False,,blocked_by_model_b
patch_44562_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44562_no_ignition_nan_20200515.npz,,0.00002021,0,,,1,0,False,,blocked_by_model_b
patch_44563_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44563_no_ignition_nan_20200515.npz,,0.00141497,0,,,1,0,False,,blocked_by_model_b
patch_44564_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44564_no_ignition_nan_20200515.npz,,0.00001353,0,,,1,0,False,,blocked_by_model_b
patch_44565_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44565_no_ignition_nan_20200515.npz,,0.06287732,0,,,1,0,False,,blocked_by_model_b
patch_44566_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44566_no_ignition_nan_20200515.npz,,0.00009490,0,,,1,0,False,,blocked_by_model_b
patch_44567_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44567_no_ignition_nan_20200515.npz,,0.00001523,0,,,1,0,False,,blocked_by_model_b
patch_44568_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44568_no_ignition_nan_20200515.npz,,0.00000868,0,,,1,0,False,,blocked_by_model_b
patch_44569_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44569_no_ignition_nan_20200515.npz,,0.00004156,0,,,1,0,False,,blocked_by_model_b
patch_44570_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44570_no_ignition_nan_20200515.npz,,0.00000315,0,,,1,0,False,,blocked_by_model_b
patch_44571_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44571_no_ignition_nan_20200515.npz,,0.01880484,0,,,1,0,False,,blocked_by_model_b
patch_44572_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44572_no_ignition_nan_20200515.npz,,0.00001552,0,,,1,0,False,,blocked_by_model_b
patch_44573_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44573_no_ignition_nan_20200515.npz,,0.00000492,0,,,1,0,False,,blocked_by_model_b
patch_44574_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44574_no_ignition_nan_20200515.npz,,0.00011174,0,,,1,0,False,,blocked_by_model_b
patch_44575_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44575_no_ignition_nan_20200515.npz,,0.00001741,0,,,1,0,False,,blocked_by_model_b
patch_44576_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44576_no_ignition_nan_20200515.npz,,0.04572787,0,,,1,0,False,,blocked_by_model_b
