filename,path_1km,path_25m,model_b_max_prob,model_b_passed,model_a_max_prob,model_a_positive_pixels,model_a_min_positive_pixels,final_positive,label_1km_positive,label_25m_positive,status
patch_21702_ignition_EWF053_20200926.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21702_ignition_EWF053_20200926.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21702_ignition_EWF053_20200926.npz,0.98025185,1,0.82983452,1,3,0,True,True,completed
patch_21777_ignition_WWF035_20200925.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21777_ignition_WWF035_20200925.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21777_ignition_WWF035_20200925.npz,0.99976546,1,0.95385796,1,3,0,True,True,completed
patch_21784_ignition_EWF014_20201101.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21784_ignition_EWF014_20201101.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21784_ignition_EWF014_20201101.npz,0.99989009,1,0.96618640,1,3,0,True,True,completed
patch_21858_ignition_CWF133_20200826.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21858_ignition_CWF133_20200826.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21858_ignition_CWF133_20200826.npz,0.99810231,1,0.94661111,1,3,0,True,True,completed
patch_21868_ignition_EWF048_20200910.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21868_ignition_EWF048_20200910.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21868_ignition_EWF048_20200910.npz,0.99095768,1,0.93317407,1,3,0,True,True,completed
patch_21911_ignition_CWF214_20201127.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21911_ignition_CWF214_20201127.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21911_ignition_CWF214_20201127.npz,0.99950635,1,0.97708464,1,3,0,True,True,completed
patch_21947_ignition_RWF044_20200824.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21947_ignition_RWF044_20200824.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21947_ignition_RWF044_20200824.npz,0.96434182,1,0.87907183,1,3,0,True,True,completed
patch_21952_ignition_CWF211_20201115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21952_ignition_CWF211_20201115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21952_ignition_CWF211_20201115.npz,0.84102571,1,0.89511728,1,3,0,True,True,completed
patch_22031_ignition_CWF132_20200825.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_22031_ignition_CWF132_20200825.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_22031_ignition_CWF132_20200825.npz,0.97179788,1,0.83129543,1,3,0,True,True,completed
patch_44456_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44456_no_ignition_nan_20200115.npz,,0.03487841,0,,,3,0,False,,blocked_by_model_b
patch_44457_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44457_no_ignition_nan_20200115.npz,,0.06533655,0,,,3,0,False,,blocked_by_model_b
patch_44458_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44458_no_ignition_nan_20200115.npz,,0.05629250,0,,,3,0,False,,blocked_by_model_b
patch_44459_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44459_no_ignition_nan_20200115.npz,,0.00007595,0,,,3,0,False,,blocked_by_model_b
patch_44460_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44460_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44460_no_ignition_nan_20200115.npz,0.89963543,1,0.59416330,1,3,0,False,False,completed
patch_44461_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44461_no_ignition_nan_20200115.npz,,0.00632371,0,,,3,0,False,,blocked_by_model_b
patch_44462_no_ignition_nan_20200215.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44462_no_ignition_nan_20200215.npz,,0.00100168,0,,,3,0,False,,blocked_by_model_b
patch_44463_no_ignition_nan_20200215.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44463_no_ignition_nan_20200215.npz,,0.14890130,0,,,3,0,False,,blocked_by_model_b
patch_44464_no_ignition_nan_20200315.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44464_no_ignition_nan_20200315.npz,,0.00954140,0,,,3,0,False,,blocked_by_model_b
patch_44465_no_ignition_nan_20200315.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44465_no_ignition_nan_20200315.npz,,0.00963350,0,,,3,0,False,,blocked_by_model_b
patch_44466_no_ignition_nan_20200315.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44466_no_ignition_nan_20200315.npz,,0.00000013,0,,,3,0,False,,blocked_by_model_b
patch_44467_no_ignition_nan_20200315.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44467_no_ignition_nan_20200315.npz,,0.02421699,0,,,3,0,False,,blocked_by_model_b
patch_44468_no_ignition_nan_20200315.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44468_no_ignition_nan_20200315.npz,,0.36950478,0,,,3,0,False,,blocked_by_model_b
patch_44469_no_ignition_nan_20200315.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44469_no_ignition_nan_20200315.npz,,0.00002410,0,,,3,0,False,,blocked_by_model_b
patch_44470_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44470_no_ignition_nan_20200415.npz,,0.00000067,0,,,3,0,False,,blocked_by_model_b
patch_44471_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44471_no_ignition_nan_20200415.npz,,0.00195883,0,,,3,0,False,,blocked_by_model_b
patch_44472_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44472_no_ignition_nan_20200415.npz,,0.00004806,0,,,3,0,False,,blocked_by_model_b
patch_44473_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44473_no_ignition_nan_20200415.npz,,0.05974743,0,,,3,0,False,,blocked_by_model_b
patch_44474_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44474_no_ignition_nan_20200415.npz,,0.05636516,0,,,3,0,False,,blocked_by_model_b
patch_44475_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44475_no_ignition_nan_20200415.npz,,0.00000050,0,,,3,0,False,,blocked_by_model_b
patch_44476_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44476_no_ignition_nan_20200415.npz,,0.00218254,0,,,3,0,False,,blocked_by_model_b
patch_44477_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44477_no_ignition_nan_20200415.npz,,0.00000017,0,,,3,0,False,,blocked_by_model_b
patch_44478_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44478_no_ignition_nan_20200415.npz,,0.16387337,0,,,3,0,False,,blocked_by_model_b
patch_44479_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44479_no_ignition_nan_20200415.npz,,0.03923615,0,,,3,0,False,,blocked_by_model_b
patch_44480_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44480_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44480_no_ignition_nan_20200415.npz,0.42085123,1,0.52991670,1,3,0,False,False,completed
patch_44481_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44481_no_ignition_nan_20200415.npz,,0.34824702,0,,,3,0,False,,blocked_by_model_b
patch_44482_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44482_no_ignition_nan_20200415.npz,,0.00004363,0,,,3,0,False,,blocked_by_model_b
patch_44483_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44483_no_ignition_nan_20200415.npz,,0.05533634,0,,,3,0,False,,blocked_by_model_b
patch_44484_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44484_no_ignition_nan_20200415.npz,,0.00000429,0,,,3,0,False,,blocked_by_model_b
patch_44485_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44485_no_ignition_nan_20200415.npz,,0.03646504,0,,,3,0,False,,blocked_by_model_b
patch_44486_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44486_no_ignition_nan_20200415.npz,,0.00000021,0,,,3,0,False,,blocked_by_model_b
patch_44487_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44487_no_ignition_nan_20200415.npz,,0.00119184,0,,,3,0,False,,blocked_by_model_b
patch_44488_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44488_no_ignition_nan_20200415.npz,,0.00000052,0,,,3,0,False,,blocked_by_model_b
patch_44489_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44489_no_ignition_nan_20200415.npz,,0.09946834,0,,,3,0,False,,blocked_by_model_b
patch_44490_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44490_no_ignition_nan_20200415.npz,,0.00259510,0,,,3,0,False,,blocked_by_model_b
patch_44491_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44491_no_ignition_nan_20200415.npz,,0.00000009,0,,,3,0,False,,blocked_by_model_b
patch_44492_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44492_no_ignition_nan_20200415.npz,,0.01052314,0,,,3,0,False,,blocked_by_model_b
patch_44493_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44493_no_ignition_nan_20200415.npz,,0.00000103,0,,,3,0,False,,blocked_by_model_b
patch_44494_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44494_no_ignition_nan_20200415.npz,,0.00942234,0,,,3,0,False,,blocked_by_model_b
patch_44495_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44495_no_ignition_nan_20200415.npz,,0.01512389,0,,,3,0,False,,blocked_by_model_b
patch_44496_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44496_no_ignition_nan_20200415.npz,,0.00000025,0,,,3,0,False,,blocked_by_model_b
patch_44497_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44497_no_ignition_nan_20200415.npz,,0.09869436,0,,,3,0,False,,blocked_by_model_b
patch_44498_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44498_no_ignition_nan_20200415.npz,,0.00000187,0,,,3,0,False,,blocked_by_model_b
patch_44499_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44499_no_ignition_nan_20200415.npz,,0.00000279,0,,,3,0,False,,blocked_by_model_b
patch_44500_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44500_no_ignition_nan_20200415.npz,,0.01535389,0,,,3,0,False,,blocked_by_model_b
patch_44501_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44501_no_ignition_nan_20200415.npz,,0.29972181,0,,,3,0,False,,blocked_by_model_b
patch_44502_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44502_no_ignition_nan_20200415.npz,,0.00012053,0,,,3,0,False,,blocked_by_model_b
patch_44503_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44503_no_ignition_nan_20200415.npz,,0.00000262,0,,,3,0,False,,blocked_by_model_b
patch_44504_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44504_no_ignition_nan_20200415.npz,,0.00005028,0,,,3,0,False,,blocked_by_model_b
patch_44505_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44505_no_ignition_nan_20200415.npz,,0.00000014,0,,,3,0,False,,blocked_by_model_b
patch_44506_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44506_no_ignition_nan_20200415.npz,,0.00203842,0,,,3,0,False,,blocked_by_model_b
patch_44507_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44507_no_ignition_nan_20200415.npz,,0.24918436,0,,,3,0,False,,blocked_by_model_b
patch_44508_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44508_no_ignition_nan_20200415.npz,,0.00000029,0,,,3,0,False,,blocked_by_model_b
patch_44509_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44509_no_ignition_nan_20200415.npz,,0.00001750,0,,,3,0,False,,blocked_by_model_b
patch_44510_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44510_no_ignition_nan_20200415.npz,,0.16190624,0,,,3,0,False,,blocked_by_model_b
patch_44511_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44511_no_ignition_nan_20200415.npz,,0.01374903,0,,,3,0,False,,blocked_by_model_b
patch_44512_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44512_no_ignition_nan_20200415.npz,,0.00193662,0,,,3,0,False,,blocked_by_model_b
patch_44513_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44513_no_ignition_nan_20200415.npz,,0.00000614,0,,,3,0,False,,blocked_by_model_b
patch_44514_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44514_no_ignition_nan_20200415.npz,,0.00000079,0,,,3,0,False,,blocked_by_model_b
patch_44515_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44515_no_ignition_nan_20200415.npz,,0.03698133,0,,,3,0,False,,blocked_by_model_b
patch_44516_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44516_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44516_no_ignition_nan_20200415.npz,0.43284103,1,0.54816979,1,3,0,False,False,completed
patch_44517_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44517_no_ignition_nan_20200415.npz,,0.18938297,0,,,3,0,False,,blocked_by_model_b
patch_44518_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44518_no_ignition_nan_20200415.npz,,0.00663386,0,,,3,0,False,,blocked_by_model_b
patch_44519_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44519_no_ignition_nan_20200415.npz,,0.00000494,0,,,3,0,False,,blocked_by_model_b
patch_44520_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44520_no_ignition_nan_20200415.npz,,0.20658372,0,,,3,0,False,,blocked_by_model_b
patch_44521_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44521_no_ignition_nan_20200415.npz,,0.00000042,0,,,3,0,False,,blocked_by_model_b
patch_44522_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44522_no_ignition_nan_20200415.npz,,0.01508403,0,,,3,0,False,,blocked_by_model_b
patch_44523_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44523_no_ignition_nan_20200415.npz,,0.00001122,0,,,3,0,False,,blocked_by_model_b
patch_44524_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44524_no_ignition_nan_20200515.npz,,0.00237262,0,,,3,0,False,,blocked_by_model_b
patch_44525_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44525_no_ignition_nan_20200515.npz,,0.00000079,0,,,3,0,False,,blocked_by_model_b
patch_44526_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44526_no_ignition_nan_20200515.npz,,0.02339842,0,,,3,0,False,,blocked_by_model_b
patch_44527_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44527_no_ignition_nan_20200515.npz,,0.00000033,0,,,3,0,False,,blocked_by_model_b
patch_44528_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44528_no_ignition_nan_20200515.npz,,0.05112437,0,,,3,0,False,,blocked_by_model_b
patch_44529_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44529_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44529_no_ignition_nan_20200515.npz,0.91378874,1,0.73922169,1,3,0,False,False,completed
patch_44530_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44530_no_ignition_nan_20200515.npz,,0.00002644,0,,,3,0,False,,blocked_by_model_b
patch_44531_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44531_no_ignition_nan_20200515.npz,,0.08999167,0,,,3,0,False,,blocked_by_model_b
patch_44532_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44532_no_ignition_nan_20200515.npz,,0.15776043,0,,,3,0,False,,blocked_by_model_b
patch_44533_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44533_no_ignition_nan_20200515.npz,,0.08793186,0,,,3,0,False,,blocked_by_model_b
patch_44534_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44534_no_ignition_nan_20200515.npz,,0.00614495,0,,,3,0,False,,blocked_by_model_b
patch_44535_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44535_no_ignition_nan_20200515.npz,,0.00000922,0,,,3,0,False,,blocked_by_model_b
patch_44536_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44536_no_ignition_nan_20200515.npz,,0.00000126,0,,,3,0,False,,blocked_by_model_b
patch_44537_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44537_no_ignition_nan_20200515.npz,,0.00000488,0,,,3,0,False,,blocked_by_model_b
patch_44538_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44538_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44538_no_ignition_nan_20200515.npz,0.52825910,1,0.56380755,1,3,0,False,False,completed
patch_44539_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44539_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44539_no_ignition_nan_20200515.npz,0.81141758,1,0.57366329,1,3,0,False,False,completed
patch_44540_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44540_no_ignition_nan_20200515.npz,,0.00001332,0,,,3,0,False,,blocked_by_model_b
patch_44541_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44541_no_ignition_nan_20200515.npz,,0.00000323,0,,,3,0,False,,blocked_by_model_b
patch_44542_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44542_no_ignition_nan_20200515.npz,,0.00001769,0,,,3,0,False,,blocked_by_model_b
patch_44543_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44543_no_ignition_nan_20200515.npz,,0.00000482,0,,,3,0,False,,blocked_by_model_b
patch_44544_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44544_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44544_no_ignition_nan_20200515.npz,0.54858106,1,0.64168549,1,3,0,False,False,completed
patch_44545_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44545_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44545_no_ignition_nan_20200515.npz,0.86646760,1,0.70049459,1,3,0,False,False,completed
patch_44546_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44546_no_ignition_nan_20200515.npz,,0.01636417,0,,,3,0,False,,blocked_by_model_b
patch_44547_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44547_no_ignition_nan_20200515.npz,,0.00005956,0,,,3,0,False,,blocked_by_model_b
patch_44548_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44548_no_ignition_nan_20200515.npz,,0.00000195,0,,,3,0,False,,blocked_by_model_b
patch_44549_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44549_no_ignition_nan_20200515.npz,,0.03172262,0,,,3,0,False,,blocked_by_model_b
patch_44550_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44550_no_ignition_nan_20200515.npz,,0.00000044,0,,,3,0,False,,blocked_by_model_b
patch_44551_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44551_no_ignition_nan_20200515.npz,,0.00000963,0,,,3,0,False,,blocked_by_model_b
patch_44552_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44552_no_ignition_nan_20200515.npz,,0.03787316,0,,,3,0,False,,blocked_by_model_b
patch_44553_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44553_no_ignition_nan_20200515.npz,,0.05137870,0,,,3,0,False,,blocked_by_model_b
patch_44554_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44554_no_ignition_nan_20200515.npz,,0.00000004,0,,,3,0,False,,blocked_by_model_b
patch_44555_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44555_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44555_no_ignition_nan_20200515.npz,0.41062394,1,0.43889064,0,3,0,False,False,completed
patch_44556_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44556_no_ignition_nan_20200515.npz,,0.00000028,0,,,3,0,False,,blocked_by_model_b
patch_44557_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44557_no_ignition_nan_20200515.npz,,0.00003321,0,,,3,0,False,,blocked_by_model_b
patch_44558_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44558_no_ignition_nan_20200515.npz,,0.05397975,0,,,3,0,False,,blocked_by_model_b
patch_44559_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44559_no_ignition_nan_20200515.npz,,0.00000007,0,,,3,0,False,,blocked_by_model_b
patch_44560_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44560_no_ignition_nan_20200515.npz,,0.02611834,0,,,3,0,False,,blocked_by_model_b
patch_44561_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44561_no_ignition_nan_20200515.npz,,0.00000515,0,,,3,0,False,,blocked_by_model_b
patch_44562_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44562_no_ignition_nan_20200515.npz,,0.00000221,0,,,3,0,False,,blocked_by_model_b
patch_44563_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44563_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44563_no_ignition_nan_20200515.npz,0.74681580,1,0.77272612,1,3,0,False,False,completed
patch_44564_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44564_no_ignition_nan_20200515.npz,,0.00000970,0,,,3,0,False,,blocked_by_model_b
patch_44565_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44565_no_ignition_nan_20200515.npz,,0.16465203,0,,,3,0,False,,blocked_by_model_b
patch_44566_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44566_no_ignition_nan_20200515.npz,,0.00001986,0,,,3,0,False,,blocked_by_model_b
patch_44567_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44567_no_ignition_nan_20200515.npz,,0.00000317,0,,,3,0,False,,blocked_by_model_b
patch_44568_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44568_no_ignition_nan_20200515.npz,,0.00000019,0,,,3,0,False,,blocked_by_model_b
patch_44569_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44569_no_ignition_nan_20200515.npz,,0.00000330,0,,,3,0,False,,blocked_by_model_b
patch_44570_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44570_no_ignition_nan_20200515.npz,,0.00000028,0,,,3,0,False,,blocked_by_model_b
patch_44571_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44571_no_ignition_nan_20200515.npz,,0.00273063,0,,,3,0,False,,blocked_by_model_b
patch_44572_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44572_no_ignition_nan_20200515.npz,,0.00003447,0,,,3,0,False,,blocked_by_model_b
