filename,path_1km,path_25m,model_b_max_prob,model_b_passed,model_a_max_prob,model_a_positive_pixels,model_a_min_positive_pixels,final_positive,label_1km_positive,label_25m_positive,status
patch_21777_ignition_WWF035_20200925.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21777_ignition_WWF035_20200925.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21777_ignition_WWF035_20200925.npz,0.99936855,1,0.95385796,1,1,1,True,True,completed
patch_21784_ignition_EWF014_20201101.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21784_ignition_EWF014_20201101.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21784_ignition_EWF014_20201101.npz,0.99999499,1,0.96618640,1,1,1,True,True,completed
patch_21858_ignition_CWF133_20200826.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21858_ignition_CWF133_20200826.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21858_ignition_CWF133_20200826.npz,0.99979150,1,0.94661111,1,1,1,True,True,completed
patch_21868_ignition_EWF048_20200910.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21868_ignition_EWF048_20200910.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21868_ignition_EWF048_20200910.npz,0.99352747,1,0.93317407,1,1,1,True,True,completed
patch_21911_ignition_CWF214_20201127.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21911_ignition_CWF214_20201127.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21911_ignition_CWF214_20201127.npz,0.99998164,1,0.97708464,1,1,1,True,True,completed
patch_21947_ignition_RWF044_20200824.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21947_ignition_RWF044_20200824.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21947_ignition_RWF044_20200824.npz,0.99725986,1,0.87907183,1,1,1,True,True,completed
patch_21952_ignition_CWF211_20201115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_21952_ignition_CWF211_20201115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_21952_ignition_CWF211_20201115.npz,0.99791700,1,0.89511728,1,1,1,True,True,completed
patch_22031_ignition_CWF132_20200825.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_22031_ignition_CWF132_20200825.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_22031_ignition_CWF132_20200825.npz,0.99997175,1,0.83129543,1,1,1,True,True,completed
patch_44456_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44456_no_ignition_nan_20200115.npz,,0.00007368,0,,,1,0,False,,blocked_by_model_b
patch_44457_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44457_no_ignition_nan_20200115.npz,,0.00032614,0,,,1,0,False,,blocked_by_model_b
patch_44458_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44458_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44458_no_ignition_nan_20200115.npz,0.80167711,1,0.26643401,0,1,0,False,False,completed
patch_44459_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44459_no_ignition_nan_20200115.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44460_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44460_no_ignition_nan_20200115.npz,,0.00000009,0,,,1,0,False,,blocked_by_model_b
patch_44461_no_ignition_nan_20200115.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44461_no_ignition_nan_20200115.npz,,0.00001091,0,,,1,0,False,,blocked_by_model_b
patch_44462_no_ignition_nan_20200215.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44462_no_ignition_nan_20200215.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44463_no_ignition_nan_20200215.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44463_no_ignition_nan_20200215.npz,,0.00104296,0,,,1,0,False,,blocked_by_model_b
patch_44464_no_ignition_nan_20200315.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44464_no_ignition_nan_20200315.npz,,0.00027007,0,,,1,0,False,,blocked_by_model_b
patch_44465_no_ignition_nan_20200315.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44465_no_ignition_nan_20200315.npz,,0.00000002,0,,,1,0,False,,blocked_by_model_b
patch_44466_no_ignition_nan_20200315.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44466_no_ignition_nan_20200315.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44467_no_ignition_nan_20200315.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44467_no_ignition_nan_20200315.npz,,0.00015586,0,,,1,0,False,,blocked_by_model_b
patch_44468_no_ignition_nan_20200315.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44468_no_ignition_nan_20200315.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44468_no_ignition_nan_20200315.npz,0.33235520,1,0.57877016,1,1,1,False,False,completed
patch_44469_no_ignition_nan_20200315.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44469_no_ignition_nan_20200315.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44470_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44470_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44471_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44471_no_ignition_nan_20200415.npz,,0.00060010,0,,,1,0,False,,blocked_by_model_b
patch_44472_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44472_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44473_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44473_no_ignition_nan_20200415.npz,,0.01824079,0,,,1,0,False,,blocked_by_model_b
patch_44474_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44474_no_ignition_nan_20200415.npz,,0.00344834,0,,,1,0,False,,blocked_by_model_b
patch_44475_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44475_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44476_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44476_no_ignition_nan_20200415.npz,,0.00000248,0,,,1,0,False,,blocked_by_model_b
patch_44477_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44477_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44478_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44478_no_ignition_nan_20200415.npz,,0.16085021,0,,,1,0,False,,blocked_by_model_b
patch_44479_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44479_no_ignition_nan_20200415.npz,,0.00050563,0,,,1,0,False,,blocked_by_model_b
patch_44480_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44480_no_ignition_nan_20200415.npz,,0.00000072,0,,,1,0,False,,blocked_by_model_b
patch_44481_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44481_no_ignition_nan_20200415.npz,,0.00033803,0,,,1,0,False,,blocked_by_model_b
patch_44482_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44482_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44483_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44483_no_ignition_nan_20200415.npz,,0.00028107,0,,,1,0,False,,blocked_by_model_b
patch_44484_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44484_no_ignition_nan_20200415.npz,,0.00000001,0,,,1,0,False,,blocked_by_model_b
patch_44485_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44485_no_ignition_nan_20200415.npz,,0.00048262,0,,,1,0,False,,blocked_by_model_b
patch_44486_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44486_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44487_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44487_no_ignition_nan_20200415.npz,,0.00025901,0,,,1,0,False,,blocked_by_model_b
patch_44488_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44488_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44489_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44489_no_ignition_nan_20200415.npz,,0.00049241,0,,,1,0,False,,blocked_by_model_b
patch_44490_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44490_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44491_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44491_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44492_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44492_no_ignition_nan_20200415.npz,,0.00017060,0,,,1,0,False,,blocked_by_model_b
patch_44493_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44493_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44494_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44494_no_ignition_nan_20200415.npz,,0.00009311,0,,,1,0,False,,blocked_by_model_b
patch_44495_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44495_no_ignition_nan_20200415.npz,,0.00007139,0,,,1,0,False,,blocked_by_model_b
patch_44496_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44496_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44497_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44497_no_ignition_nan_20200415.npz,,0.00451816,0,,,1,0,False,,blocked_by_model_b
patch_44498_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44498_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44499_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44499_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44500_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44500_no_ignition_nan_20200415.npz,,0.00055467,0,,,1,0,False,,blocked_by_model_b
patch_44501_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44501_no_ignition_nan_20200415.npz,,0.02379786,0,,,1,0,False,,blocked_by_model_b
patch_44502_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44502_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44503_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44503_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44504_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44504_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44505_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44505_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44506_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44506_no_ignition_nan_20200415.npz,,0.00001018,0,,,1,0,False,,blocked_by_model_b
patch_44507_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44507_no_ignition_nan_20200415.npz,,0.00000176,0,,,1,0,False,,blocked_by_model_b
patch_44508_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44508_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44509_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44509_no_ignition_nan_20200415.npz,,0.00000002,0,,,1,0,False,,blocked_by_model_b
patch_44510_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44510_no_ignition_nan_20200415.npz,,0.00108803,0,,,1,0,False,,blocked_by_model_b
patch_44511_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44511_no_ignition_nan_20200415.npz,,0.00022762,0,,,1,0,False,,blocked_by_model_b
patch_44512_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44512_no_ignition_nan_20200415.npz,,0.00059638,0,,,1,0,False,,blocked_by_model_b
patch_44513_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44513_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44514_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44514_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44515_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44515_no_ignition_nan_20200415.npz,,0.01895641,0,,,1,0,False,,blocked_by_model_b
patch_44516_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44516_no_ignition_nan_20200415.npz,,0.00004784,0,,,1,0,False,,blocked_by_model_b
patch_44517_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44517_no_ignition_nan_20200415.npz,,0.08336492,0,,,1,0,False,,blocked_by_model_b
patch_44518_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44518_no_ignition_nan_20200415.npz,,0.00005724,0,,,1,0,False,,blocked_by_model_b
patch_44519_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44519_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44520_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44520_no_ignition_nan_20200415.npz,,0.00053960,0,,,1,0,False,,blocked_by_model_b
patch_44521_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44521_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44522_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44522_no_ignition_nan_20200415.npz,,0.00025092,0,,,1,0,False,,blocked_by_model_b
patch_44523_no_ignition_nan_20200415.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44523_no_ignition_nan_20200415.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44524_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44524_no_ignition_nan_20200515.npz,,0.00000001,0,,,1,0,False,,blocked_by_model_b
patch_44525_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44525_no_ignition_nan_20200515.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44526_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44526_no_ignition_nan_20200515.npz,,0.01850474,0,,,1,0,False,,blocked_by_model_b
patch_44527_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44527_no_ignition_nan_20200515.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44528_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44528_no_ignition_nan_20200515.npz,,0.07260997,0,,,1,0,False,,blocked_by_model_b
patch_44529_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44529_no_ignition_nan_20200515.npz,,0.13041478,0,,,1,0,False,,blocked_by_model_b
patch_44530_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44530_no_ignition_nan_20200515.npz,,0.00000004,0,,,1,0,False,,blocked_by_model_b
patch_44531_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44531_no_ignition_nan_20200515.npz,,0.05280142,0,,,1,0,False,,blocked_by_model_b
patch_44532_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44532_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44532_no_ignition_nan_20200515.npz,0.48055041,1,0.40304834,0,1,0,False,False,completed
patch_44533_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44533_no_ignition_nan_20200515.npz,,0.01362394,0,,,1,0,False,,blocked_by_model_b
patch_44534_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44534_no_ignition_nan_20200515.npz,,0.00002952,0,,,1,0,False,,blocked_by_model_b
patch_44535_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44535_no_ignition_nan_20200515.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44536_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44536_no_ignition_nan_20200515.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44537_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44537_no_ignition_nan_20200515.npz,,0.00000009,0,,,1,0,False,,blocked_by_model_b
patch_44538_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44538_no_ignition_nan_20200515.npz,,0.00033474,0,,,1,0,False,,blocked_by_model_b
patch_44539_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44539_no_ignition_nan_20200515.npz,,0.00006839,0,,,1,0,False,,blocked_by_model_b
patch_44540_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44540_no_ignition_nan_20200515.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44541_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44541_no_ignition_nan_20200515.npz,,0.00000004,0,,,1,0,False,,blocked_by_model_b
patch_44542_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44542_no_ignition_nan_20200515.npz,,0.00000033,0,,,1,0,False,,blocked_by_model_b
patch_44543_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44543_no_ignition_nan_20200515.npz,,0.00000003,0,,,1,0,False,,blocked_by_model_b
patch_44544_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44544_no_ignition_nan_20200515.npz,,0.00002970,0,,,1,0,False,,blocked_by_model_b
patch_44545_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44545_no_ignition_nan_20200515.npz,,0.00000093,0,,,1,0,False,,blocked_by_model_b
patch_44546_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44546_no_ignition_nan_20200515.npz,,0.00204945,0,,,1,0,False,,blocked_by_model_b
patch_44547_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44547_no_ignition_nan_20200515.npz,,0.00000002,0,,,1,0,False,,blocked_by_model_b
patch_44548_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44548_no_ignition_nan_20200515.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44549_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44549_no_ignition_nan_20200515.npz,,0.00058667,0,,,1,0,False,,blocked_by_model_b
patch_44550_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44550_no_ignition_nan_20200515.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44551_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44551_no_ignition_nan_20200515.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44552_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44552_no_ignition_nan_20200515.npz,,0.00461359,0,,,1,0,False,,blocked_by_model_b
patch_44553_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44553_no_ignition_nan_20200515.npz,,0.01881992,0,,,1,0,False,,blocked_by_model_b
patch_44554_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44554_no_ignition_nan_20200515.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44555_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44555_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44555_no_ignition_nan_20200515.npz,0.29844731,1,0.43889064,0,1,0,False,False,completed
patch_44556_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44556_no_ignition_nan_20200515.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44557_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44557_no_ignition_nan_20200515.npz,,0.00000078,0,,,1,0,False,,blocked_by_model_b
patch_44558_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44558_no_ignition_nan_20200515.npz,,0.09517532,0,,,1,0,False,,blocked_by_model_b
patch_44559_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44559_no_ignition_nan_20200515.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44560_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44560_no_ignition_nan_20200515.npz,,0.04564979,0,,,1,0,False,,blocked_by_model_b
patch_44561_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44561_no_ignition_nan_20200515.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44562_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44562_no_ignition_nan_20200515.npz,,0.00000001,0,,,1,0,False,,blocked_by_model_b
patch_44563_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44563_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44563_no_ignition_nan_20200515.npz,0.70441765,1,0.77272612,1,1,1,False,False,completed
patch_44564_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44564_no_ignition_nan_20200515.npz,,0.00000001,0,,,1,0,False,,blocked_by_model_b
patch_44565_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44565_no_ignition_nan_20200515.npz,,0.00784345,0,,,1,0,False,,blocked_by_model_b
patch_44566_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44566_no_ignition_nan_20200515.npz,,0.00000032,0,,,1,0,False,,blocked_by_model_b
patch_44567_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44567_no_ignition_nan_20200515.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44568_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44568_no_ignition_nan_20200515.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44569_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44569_no_ignition_nan_20200515.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44570_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44570_no_ignition_nan_20200515.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44571_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44571_no_ignition_nan_20200515.npz,,0.00000017,0,,,1,0,False,,blocked_by_model_b
patch_44572_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44572_no_ignition_nan_20200515.npz,,0.00000077,0,,,1,0,False,,blocked_by_model_b
patch_44573_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44573_no_ignition_nan_20200515.npz,,0.00000001,0,,,1,0,False,,blocked_by_model_b
patch_44574_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44574_no_ignition_nan_20200515.npz,,0.00000007,0,,,1,0,False,,blocked_by_model_b
patch_44575_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44575_no_ignition_nan_20200515.npz,,0.00000000,0,,,1,0,False,,blocked_by_model_b
patch_44576_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_1km/patch_44576_no_ignition_nan_20200515.npz,/mnt/work/wildfire/test_sets/paired_negative_heavy_25m/patch_44576_no_ignition_nan_20200515.npz,0.22204700,1,0.46643892,0,1,0,False,False,completed
